Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
860.0,12380.0,1403.0,Salaried,28.0,Single,2.0,698.0,0.0,0.53,2405.0,23733.0,12892.0,84.0,Home,Semiurban,Graduate,Male,,No
861.0,9783.0,3292.0,Salaried,45.0,Married,1.0,737.0,4.0,0.32,5354.0,3473.0,14239.0,84.0,Personal,Semiurban,Not Graduate,Male,MNC,No
862.0,13473.0,,Salaried,33.0,Married,0.0,665.0,2.0,0.39,662.0,9108.0,4067.0,12.0,Education,Semiurban,Graduate,Female,MNC,No
863.0,19368.0,,Contract,52.0,Married,0.0,785.0,0.0,0.59,15090.0,,28287.0,48.0,Personal,Rural,Graduate,Male,Private,
864.0,17328.0,3302.0,Self-employed,58.0,Single,0.0,773.0,1.0,0.37,7210.0,49218.0,31683.0,72.0,Business,Rural,Graduate,Female,Self,Yes
865.0,2827.0,7857.0,Unemployed,58.0,Married,1.0,599.0,2.0,0.55,2967.0,43811.0,18331.0,60.0,Home,Urban,Graduate,Male,Government,No
866.0,9147.0,7870.0,Self-employed,48.0,Married,2.0,700.0,3.0,0.14,9020.0,33210.0,8255.0,72.0,Home,Urban,Graduate,Female,Private,Yes
867.0,6451.0,5693.0,Salaried,50.0,Married,2.0,690.0,0.0,,7759.0,49978.0,32574.0,84.0,Home,Rural,Graduate,Male,Private,No
868.0,17343.0,767.0,Salaried,23.0,Married,1.0,618.0,0.0,0.32,4895.0,38317.0,4253.0,60.0,Education,Rural,Not Graduate,Male,Private,No
869.0,15635.0,2044.0,Self-employed,48.0,Married,2.0,553.0,3.0,0.39,9899.0,34362.0,1580.0,84.0,Personal,Semiurban,Not Graduate,Female,Self,No
870.0,7959.0,1549.0,Self-employed,23.0,Single,3.0,,0.0,0.51,10554.0,5889.0,22777.0,24.0,,Rural,Not Graduate,Female,Private,No
871.0,2126.0,6140.0,Unemployed,54.0,Married,0.0,627.0,0.0,0.59,15833.0,25021.0,6573.0,24.0,Home,Semiurban,Not Graduate,Female,Unemployed,No
872.0,,3716.0,Salaried,36.0,Single,0.0,749.0,4.0,0.29,10429.0,9212.0,17390.0,12.0,Education,Urban,Not Graduate,,Government,Yes
873.0,13641.0,4481.0,Salaried,42.0,Single,3.0,558.0,2.0,0.12,2225.0,32971.0,26725.0,60.0,Business,Rural,,Female,Self,No
874.0,9196.0,7898.0,Self-employed,52.0,Married,0.0,,1.0,0.5,13333.0,4201.0,12118.0,60.0,Home,Semiurban,Graduate,,Private,No
875.0,13559.0,6548.0,Self-employed,,Married,3.0,664.0,0.0,0.4,14550.0,41622.0,16189.0,84.0,Education,Urban,,Male,Government,No
876.0,5368.0,2293.0,Self-employed,28.0,Married,3.0,712.0,0.0,0.2,2987.0,40531.0,22808.0,72.0,Car,Urban,Graduate,Male,Private,Yes
877.0,5797.0,4837.0,Contract,28.0,Married,2.0,650.0,0.0,0.35,3869.0,44421.0,28612.0,,Home,Rural,Graduate,Female,,No
878.0,17114.0,,Salaried,26.0,Single,2.0,698.0,3.0,0.47,2433.0,25346.0,9768.0,36.0,Car,Rural,Graduate,Female,Unemployed,No
,15718.0,6793.0,Self-employed,34.0,Married,2.0,735.0,,0.49,15222.0,38958.0,39412.0,12.0,Education,Urban,Not Graduate,Male,Government,No
880.0,3792.0,7638.0,Self-employed,,Married,2.0,695.0,3.0,0.35,8158.0,14715.0,7333.0,60.0,Education,Urban,Graduate,Female,Private,
881.0,13053.0,7993.0,Contract,55.0,Married,0.0,646.0,4.0,0.25,3997.0,6681.0,34084.0,48.0,Car,Semiurban,Graduate,Female,Unemployed,No
882.0,5476.0,6007.0,Contract,30.0,Single,0.0,749.0,1.0,0.59,11617.0,37446.0,21166.0,48.0,Business,Rural,Graduate,Male,Private,No
883.0,5417.0,5542.0,Salaried,23.0,Single,0.0,792.0,0.0,0.43,5673.0,47870.0,9716.0,36.0,Personal,Semiurban,Graduate,Male,Private,Yes
884.0,3645.0,6356.0,Salaried,32.0,Single,2.0,790.0,2.0,0.3,12964.0,17720.0,7977.0,24.0,Business,Semiurban,Graduate,Female,Government,Yes
885.0,16755.0,8433.0,Unemployed,51.0,Single,0.0,630.0,4.0,0.24,9357.0,2667.0,,24.0,Car,Semiurban,Graduate,Male,Private,No
886.0,5072.0,7380.0,Salaried,49.0,,0.0,592.0,3.0,0.47,9927.0,29152.0,31056.0,24.0,Personal,Urban,Graduate,Male,Self,No
887.0,3854.0,2385.0,Unemployed,25.0,Single,0.0,644.0,0.0,0.22,5596.0,9204.0,8263.0,72.0,Personal,Semiurban,,Male,Self,Yes
888.0,6662.0,,,45.0,Married,2.0,775.0,2.0,0.19,10477.0,38890.0,20844.0,84.0,Home,Urban,Graduate,Male,Self,Yes
889.0,8514.0,671.0,Self-employed,51.0,Single,3.0,555.0,2.0,0.36,6409.0,25537.0,3218.0,,Car,Rural,Graduate,Male,Private,No
890.0,4708.0,163.0,Contract,41.0,Single,3.0,763.0,4.0,0.24,16824.0,12217.0,26385.0,24.0,Personal,Urban,Graduate,Male,Private,Yes
891.0,13694.0,8656.0,Unemployed,40.0,Married,1.0,755.0,0.0,,7952.0,49351.0,36262.0,48.0,Car,Semiurban,Graduate,Female,Private,No
892.0,11524.0,4592.0,Salaried,59.0,Single,2.0,616.0,2.0,0.16,18058.0,34741.0,11401.0,36.0,Education,Urban,Graduate,Male,MNC,Yes
893.0,8456.0,4795.0,Self-employed,42.0,Single,2.0,689.0,3.0,0.43,16223.0,21654.0,1449.0,12.0,Home,Semiurban,,Female,Private,No
894.0,6212.0,4798.0,Salaried,,Married,1.0,649.0,1.0,0.24,19388.0,2408.0,35489.0,84.0,Education,Urban,Graduate,,Private,No
895.0,15224.0,6036.0,,33.0,Single,1.0,561.0,1.0,0.1,18062.0,43903.0,25659.0,72.0,Home,Urban,Graduate,Female,Unemployed,No
896.0,9970.0,2355.0,Self-employed,40.0,Married,0.0,786.0,0.0,0.16,3744.0,19672.0,39508.0,60.0,Home,Urban,Graduate,Female,Self,Yes
897.0,18920.0,5887.0,Self-employed,33.0,,3.0,615.0,1.0,,7605.0,42506.0,19303.0,36.0,Car,Rural,Graduate,Male,,No
898.0,3625.0,7961.0,Unemployed,37.0,Married,0.0,551.0,1.0,0.53,9553.0,48117.0,4974.0,84.0,Business,Urban,Not Graduate,Male,MNC,No
,12314.0,5827.0,Salaried,56.0,Married,1.0,692.0,4.0,0.22,7139.0,2218.0,12158.0,48.0,Business,Semiurban,Graduate,Male,Private,Yes
900.0,9973.0,8737.0,Salaried,53.0,Single,2.0,700.0,1.0,0.49,4061.0,37145.0,23555.0,36.0,Home,Semiurban,Graduate,Female,Private,No
901.0,10577.0,4719.0,Salaried,21.0,Single,0.0,706.0,1.0,0.4,5760.0,44732.0,36496.0,60.0,Home,Semiurban,Graduate,Female,Private,No
902.0,10070.0,593.0,Salaried,35.0,Single,0.0,630.0,,0.59,14300.0,31105.0,30984.0,84.0,Personal,Semiurban,Graduate,Male,Private,No
903.0,10666.0,4839.0,Salaried,33.0,Married,1.0,773.0,0.0,,2431.0,5098.0,12576.0,72.0,Personal,Rural,Graduate,Female,Government,Yes
904.0,5600.0,7394.0,Contract,37.0,Single,0.0,684.0,1.0,0.44,14229.0,8619.0,23593.0,12.0,Business,Urban,Not Graduate,Male,Private,No
905.0,8783.0,3493.0,Salaried,44.0,Married,2.0,771.0,3.0,0.13,6829.0,12939.0,13802.0,60.0,Home,Urban,Not Graduate,Male,Self,Yes
906.0,15226.0,6164.0,Unemployed,28.0,Single,1.0,705.0,3.0,0.3,15592.0,19226.0,7527.0,84.0,Personal,Rural,Graduate,Female,Private,No
907.0,11146.0,2672.0,,47.0,Married,1.0,691.0,2.0,0.58,16357.0,26322.0,11611.0,72.0,Business,Urban,Not Graduate,Male,Private,No
908.0,6971.0,4200.0,Self-employed,43.0,Married,1.0,721.0,2.0,0.37,1679.0,17878.0,32761.0,48.0,Education,Rural,Graduate,Male,Self,
909.0,15490.0,16.0,Unemployed,28.0,Single,1.0,707.0,0.0,0.24,14461.0,7560.0,20945.0,60.0,Personal,Urban,Graduate,Female,Private,
910.0,19589.0,3191.0,Contract,28.0,Married,1.0,758.0,4.0,0.16,18865.0,39278.0,,36.0,Home,Semiurban,Graduate,Female,Self,Yes
911.0,14951.0,392.0,Salaried,46.0,Married,,709.0,0.0,0.45,16945.0,37212.0,19702.0,24.0,Home,Urban,Graduate,Male,MNC,No
912.0,14312.0,8616.0,Salaried,33.0,Married,2.0,787.0,3.0,0.42,16953.0,30299.0,37004.0,36.0,Personal,Rural,Graduate,Male,Self,Yes
913.0,3990.0,6272.0,Salaried,59.0,Married,2.0,619.0,1.0,0.29,5798.0,8543.0,31198.0,48.0,Personal,Semiurban,Graduate,Male,Private,No
914.0,7299.0,571.0,Self-employed,57.0,Married,2.0,664.0,4.0,0.58,3281.0,24946.0,21773.0,84.0,,Urban,Graduate,Male,MNC,No
915.0,14997.0,,Contract,48.0,Married,0.0,637.0,3.0,0.11,4429.0,32740.0,2097.0,12.0,Business,Urban,Graduate,Female,Private,Yes
916.0,15472.0,6172.0,Salaried,45.0,Married,1.0,555.0,3.0,0.25,12334.0,46197.0,31847.0,60.0,Personal,Urban,Graduate,Male,Self,No
917.0,6380.0,7177.0,Contract,36.0,Married,3.0,576.0,0.0,0.56,17926.0,,18991.0,84.0,Car,Semiurban,Graduate,Male,Private,No
918.0,6757.0,8433.0,Self-employed,22.0,Single,0.0,,1.0,0.26,13894.0,14775.0,39391.0,12.0,Car,Urban,Graduate,Male,Private,No
919.0,12395.0,3897.0,Salaried,38.0,Married,0.0,637.0,2.0,0.23,5025.0,33813.0,,48.0,Home,Urban,Graduate,Female,MNC,No
920.0,18241.0,8123.0,Unemployed,37.0,Single,1.0,778.0,3.0,0.37,18846.0,28632.0,32101.0,60.0,Home,Semiurban,Graduate,Male,Private,Yes
921.0,7588.0,2279.0,Salaried,50.0,Single,0.0,669.0,0.0,0.51,8366.0,49365.0,22578.0,72.0,Personal,Semiurban,Not Graduate,Male,Unemployed,No
922.0,19350.0,8980.0,Salaried,59.0,Married,0.0,573.0,4.0,0.15,8906.0,3057.0,7487.0,,Home,Urban,Graduate,Male,Private,No
923.0,6944.0,,Self-employed,33.0,Single,3.0,651.0,3.0,0.57,7795.0,34431.0,3790.0,84.0,Home,Urban,Not Graduate,Male,Unemployed,No
924.0,15395.0,8906.0,Salaried,52.0,Single,,583.0,1.0,0.5,17948.0,38436.0,16843.0,36.0,Home,Semiurban,Graduate,Male,MNC,No
925.0,19072.0,775.0,Self-employed,49.0,Single,0.0,717.0,3.0,0.19,17044.0,19413.0,18989.0,84.0,Home,Rural,Graduate,Male,Private,Yes
926.0,6243.0,6869.0,Salaried,50.0,Married,3.0,596.0,2.0,0.46,1043.0,31225.0,23403.0,36.0,Home,Urban,Not Graduate,Female,Government,No
927.0,11916.0,2247.0,Salaried,38.0,Married,3.0,756.0,1.0,0.29,795.0,39485.0,16070.0,48.0,Personal,Rural,Graduate,Female,Government,No
928.0,11984.0,7088.0,Unemployed,33.0,Single,1.0,752.0,1.0,0.3,121.0,3696.0,19630.0,,Car,Urban,Graduate,Female,,No
929.0,3759.0,78.0,Salaried,41.0,Single,0.0,763.0,2.0,0.49,2308.0,46968.0,38901.0,60.0,Personal,Urban,Graduate,Male,Private,No
930.0,11181.0,8080.0,Salaried,50.0,Single,2.0,795.0,3.0,0.58,1766.0,17101.0,23853.0,72.0,Personal,Semiurban,,Male,Government,Yes
931.0,4482.0,7099.0,Salaried,41.0,Married,2.0,573.0,1.0,0.16,17735.0,9831.0,13479.0,36.0,Education,,Graduate,Male,Private,No
932.0,2951.0,3926.0,Unemployed,,Single,2.0,614.0,,0.31,8368.0,20047.0,8255.0,84.0,Home,Semiurban,Graduate,Male,Private,No
933.0,4079.0,7340.0,Salaried,39.0,Single,2.0,567.0,2.0,0.34,15165.0,6004.0,5957.0,48.0,Car,Rural,,,Private,
934.0,4717.0,7083.0,Salaried,35.0,Married,2.0,593.0,3.0,0.29,13063.0,23705.0,20637.0,72.0,Home,Rural,Graduate,Female,Government,No
935.0,11692.0,6230.0,Salaried,29.0,Married,0.0,625.0,0.0,0.28,9458.0,46924.0,14551.0,48.0,Personal,Urban,,Male,MNC,No
936.0,,4940.0,Salaried,30.0,Married,2.0,606.0,,0.13,1012.0,22509.0,2615.0,72.0,Education,Urban,Not Graduate,,Private,No
937.0,2768.0,3271.0,Contract,51.0,Single,0.0,656.0,,0.44,6618.0,38170.0,6715.0,84.0,Business,Rural,Graduate,Male,Government,No
938.0,7490.0,3456.0,,43.0,Single,2.0,,1.0,0.32,822.0,,39854.0,12.0,Personal,Urban,Graduate,Male,Government,No
939.0,17534.0,7788.0,Salaried,50.0,Single,1.0,781.0,0.0,0.2,14931.0,15662.0,11263.0,84.0,Car,Semiurban,Graduate,Female,Private,Yes
940.0,8645.0,8599.0,Self-employed,53.0,Married,0.0,673.0,1.0,0.51,11645.0,,,72.0,Personal,Urban,Graduate,,MNC,No
941.0,7232.0,7650.0,Salaried,29.0,Married,1.0,748.0,3.0,0.5,5716.0,1394.0,20370.0,36.0,Home,Urban,Graduate,Female,Private,No
942.0,,2711.0,Unemployed,21.0,Married,0.0,700.0,1.0,0.34,7338.0,48403.0,18192.0,84.0,Personal,Urban,Graduate,Male,Private,No
943.0,7797.0,1668.0,Unemployed,55.0,Married,0.0,762.0,3.0,0.25,10098.0,37365.0,20498.0,60.0,,Rural,Graduate,Female,Private,Yes
944.0,14342.0,147.0,Salaried,31.0,Single,1.0,711.0,0.0,0.42,3600.0,11524.0,39548.0,36.0,Car,Rural,Not Graduate,Male,MNC,No
945.0,10038.0,6420.0,Contract,54.0,Single,0.0,688.0,1.0,0.24,18742.0,34097.0,1041.0,36.0,Home,Urban,Not Graduate,Female,MNC,Yes
946.0,18002.0,365.0,Contract,36.0,Single,2.0,763.0,4.0,0.22,17553.0,27673.0,22721.0,36.0,Business,Rural,Graduate,Male,Private,Yes
947.0,15087.0,4531.0,Salaried,29.0,Single,0.0,783.0,3.0,0.47,8918.0,18156.0,25675.0,48.0,Home,Urban,Not Graduate,Male,Private,No
948.0,6873.0,5330.0,Salaried,52.0,Married,2.0,712.0,0.0,0.12,973.0,2645.0,17273.0,24.0,Home,Urban,Graduate,Male,Government,No
949.0,,5510.0,Salaried,35.0,Married,2.0,665.0,2.0,0.15,4682.0,30049.0,39092.0,24.0,Car,Rural,Graduate,Male,Self,Yes
950.0,12093.0,8754.0,Contract,32.0,Single,2.0,642.0,0.0,0.1,10113.0,10815.0,33794.0,12.0,Car,,Graduate,Male,Government,No
951.0,16422.0,8964.0,Unemployed,53.0,Single,1.0,,1.0,0.18,2376.0,2848.0,,36.0,Business,Urban,Graduate,Male,MNC,No
952.0,18438.0,,Contract,34.0,Married,,577.0,3.0,0.13,16085.0,35329.0,30699.0,24.0,Personal,Urban,Not Graduate,Male,,No
953.0,9643.0,5439.0,Contract,28.0,Married,0.0,672.0,3.0,0.6,17238.0,34541.0,16404.0,12.0,Business,Rural,Graduate,Male,Unemployed,No
954.0,17708.0,6511.0,Self-employed,28.0,Married,0.0,759.0,0.0,0.24,13650.0,8311.0,27339.0,48.0,Car,Rural,Graduate,Female,Government,Yes
955.0,13271.0,7504.0,,47.0,Single,1.0,755.0,4.0,0.17,14082.0,22563.0,28700.0,36.0,Business,Rural,Graduate,Male,,Yes
956.0,19216.0,1246.0,Contract,32.0,Married,0.0,759.0,2.0,0.22,,16203.0,28210.0,60.0,Education,Urban,Graduate,Male,Self,Yes
957.0,14600.0,3839.0,Salaried,21.0,Married,3.0,769.0,1.0,0.57,12617.0,10290.0,22812.0,48.0,Car,Rural,Graduate,Female,Private,No
958.0,,8551.0,Self-employed,31.0,Married,0.0,573.0,2.0,0.36,13402.0,35818.0,6789.0,12.0,Car,Urban,Graduate,Female,Private,No
959.0,16295.0,2376.0,Contract,59.0,Married,2.0,685.0,2.0,,1950.0,18131.0,32648.0,48.0,Education,Rural,Not Graduate,Female,Private,Yes
960.0,12682.0,3009.0,Salaried,51.0,Single,2.0,655.0,2.0,0.54,1114.0,31143.0,1811.0,60.0,Home,Urban,Graduate,Female,Government,No
961.0,18380.0,1827.0,Contract,37.0,Married,0.0,667.0,1.0,0.3,10568.0,25509.0,29404.0,48.0,Car,Urban,Graduate,Male,,
962.0,10519.0,6979.0,Salaried,53.0,Single,1.0,786.0,2.0,0.27,1226.0,23244.0,8203.0,12.0,Home,Semiurban,Graduate,Female,Government,Yes
963.0,5300.0,8569.0,Salaried,52.0,Single,0.0,602.0,0.0,0.2,880.0,37741.0,24711.0,60.0,Home,Rural,Not Graduate,Male,Private,No
964.0,8722.0,,Contract,49.0,Single,,749.0,3.0,0.29,3831.0,27898.0,3039.0,60.0,Home,Rural,Graduate,Male,Government,Yes
965.0,9218.0,6910.0,Salaried,41.0,Married,0.0,681.0,2.0,0.26,3304.0,35383.0,8681.0,48.0,Car,Urban,Graduate,Female,Private,No
966.0,5054.0,8561.0,Salaried,41.0,Single,3.0,768.0,0.0,0.44,14007.0,48318.0,,60.0,Personal,Semiurban,,Male,Self,No
967.0,15575.0,2196.0,Salaried,43.0,Married,3.0,649.0,3.0,0.24,8337.0,21138.0,7599.0,84.0,Car,Rural,Graduate,Male,Private,Yes
,9970.0,3747.0,Contract,26.0,Single,0.0,554.0,4.0,0.39,19253.0,44262.0,26477.0,48.0,Business,Urban,Graduate,Male,Unemployed,No
969.0,4143.0,8843.0,Salaried,42.0,Single,0.0,774.0,4.0,0.13,934.0,6506.0,28059.0,36.0,Car,Rural,,,Self,Yes
970.0,11503.0,5978.0,Unemployed,58.0,Married,2.0,598.0,1.0,0.2,5591.0,21605.0,6300.0,60.0,Education,Rural,Graduate,Male,Self,Yes
971.0,17149.0,5607.0,Salaried,57.0,Married,0.0,647.0,0.0,0.3,7806.0,14054.0,8385.0,48.0,Education,Urban,Graduate,Male,Self,
972.0,14175.0,769.0,Unemployed,28.0,Married,2.0,579.0,2.0,0.57,4759.0,29231.0,18918.0,36.0,Business,Urban,Graduate,Male,Government,No
973.0,10356.0,780.0,Unemployed,55.0,Married,1.0,621.0,0.0,0.29,1999.0,14861.0,33514.0,60.0,Education,Urban,,Male,Private,No
974.0,17070.0,6303.0,Salaried,31.0,Married,0.0,652.0,4.0,0.43,17152.0,12587.0,33383.0,36.0,Business,Urban,Graduate,,Self,No
975.0,2822.0,3983.0,Salaried,44.0,,2.0,612.0,0.0,0.23,16383.0,14515.0,24010.0,72.0,Education,Semiurban,Not Graduate,Male,Government,No
976.0,19327.0,8714.0,Salaried,41.0,Married,1.0,724.0,1.0,0.16,18972.0,22675.0,36215.0,60.0,Home,Semiurban,Graduate,Female,Government,No
977.0,16289.0,,Self-employed,22.0,Married,3.0,575.0,,0.13,19088.0,39622.0,23856.0,72.0,Car,Semiurban,Not Graduate,Male,Private,No
978.0,8150.0,7569.0,Salaried,39.0,Married,3.0,,1.0,0.25,6224.0,17600.0,5881.0,12.0,Business,Urban,Graduate,Female,MNC,Yes
979.0,6425.0,5784.0,Salaried,59.0,Married,0.0,586.0,3.0,0.18,15784.0,28892.0,14581.0,12.0,Car,Semiurban,Graduate,Male,Private,No
,18032.0,4583.0,Salaried,48.0,Married,0.0,775.0,1.0,0.19,13058.0,18743.0,38837.0,48.0,Business,,Graduate,Male,Private,Yes
981.0,4198.0,5946.0,Salaried,37.0,Married,3.0,556.0,0.0,0.48,13878.0,4774.0,29567.0,24.0,Education,Rural,Graduate,Male,MNC,No
982.0,5452.0,4941.0,Salaried,26.0,Married,3.0,676.0,1.0,0.11,1229.0,22801.0,35564.0,72.0,Car,Urban,Graduate,Male,Unemployed,Yes
983.0,11106.0,6267.0,Self-employed,39.0,Married,0.0,717.0,2.0,0.38,684.0,38695.0,25929.0,72.0,Business,Semiurban,Graduate,Male,Private,No
984.0,15859.0,7128.0,,58.0,Single,2.0,641.0,0.0,0.29,8047.0,29853.0,23348.0,12.0,Home,Rural,Graduate,Male,MNC,No
985.0,19692.0,2461.0,Salaried,48.0,,1.0,,2.0,0.35,3131.0,5429.0,16973.0,72.0,Car,Semiurban,Graduate,Male,Private,Yes
986.0,10705.0,685.0,Self-employed,22.0,Married,0.0,739.0,2.0,0.38,8703.0,5606.0,21969.0,24.0,Personal,Urban,Not Graduate,Male,Self,Yes
987.0,12112.0,2160.0,Salaried,58.0,Married,2.0,652.0,3.0,0.26,2402.0,5478.0,10653.0,36.0,,Urban,Graduate,Male,Government,No
988.0,6841.0,7031.0,Contract,57.0,Single,0.0,769.0,4.0,0.25,5659.0,49844.0,35162.0,36.0,Personal,Rural,Graduate,Female,Government,No
989.0,17358.0,,Unemployed,24.0,Single,3.0,755.0,4.0,0.47,2525.0,,10690.0,24.0,Personal,Urban,Graduate,Male,Self,No
,3409.0,38.0,Contract,42.0,Single,0.0,602.0,4.0,0.54,6885.0,41134.0,25069.0,72.0,Home,Rural,Graduate,Female,Private,No
991.0,6566.0,,Unemployed,46.0,Single,,791.0,0.0,0.2,3507.0,5427.0,32676.0,72.0,Business,Rural,Not Graduate,Female,Private,No
992.0,13382.0,1256.0,Salaried,56.0,Married,0.0,779.0,0.0,0.15,16256.0,47244.0,18199.0,72.0,Personal,Urban,Graduate,Male,Self,Yes
993.0,19939.0,7697.0,Contract,,Married,1.0,681.0,1.0,0.55,19160.0,6361.0,26837.0,84.0,Car,Semiurban,Graduate,Female,Private,No
994.0,16596.0,2196.0,Contract,52.0,Married,2.0,783.0,3.0,0.27,16391.0,26475.0,11944.0,48.0,Home,Urban,Graduate,Female,MNC,Yes
995.0,2804.0,7165.0,Salaried,37.0,Single,0.0,759.0,,0.38,10594.0,1641.0,6282.0,60.0,Education,Urban,Not Graduate,Male,Government,
996.0,15221.0,301.0,Unemployed,56.0,Single,1.0,657.0,3.0,0.28,17740.0,22730.0,37040.0,24.0,Business,Semiurban,Graduate,Female,Private,No
997.0,3279.0,7527.0,Salaried,39.0,Single,1.0,661.0,0.0,0.16,10455.0,22113.0,13084.0,24.0,Home,Semiurban,Graduate,Female,Self,Yes
998.0,15192.0,6381.0,Self-employed,55.0,,0.0,702.0,4.0,0.39,14095.0,21011.0,1996.0,84.0,Home,Urban,Graduate,Male,Private,Yes
999.0,9083.0,646.0,Salaried,48.0,Single,2.0,556.0,1.0,0.36,5439.0,43853.0,19487.0,24.0,Business,Rural,Graduate,Male,,No
1000.0,13093.0,8789.0,Salaried,21.0,Married,0.0,779.0,0.0,0.2,,20659.0,20351.0,24.0,Personal,Urban,Graduate,,Private,Yes
